Packet_Size,Packet_Rate,Duration,Protocol,Source_Port,Destination_Port,Bytes,Flow_Duration,Device_Type,Attack_Type,Label
60.569432293571175,503.0077867880768,1.0,TCP,27838,443,2452.015978515788,1.099115648386472,Smart Lock,Port Scan,1
276.5785816108986,30.291099465766692,5.0618345560653975,TCP,31331,80,1327.165566897062,11.18780162329247,Sensor,None,0
87.26854549984928,636.4265083428515,1.0,UDP,34042,22,1615.7023547369795,1.6309418600171504,Camera,Port Scan,1
265.8991482118496,412.403700504398,21.43933688070895,TCP,15335,3389,42951.74236140514,40.90324943951603,Router,Botnet,1
529.2078699680648,21.7810822845696,8.15075329887108,TCP,56141,8080,3660.3949743934313,7.3306290211084075,Camera,None,0
328.48594267291304,421.962786968884,14.141759658888802,TCP,32386,80,20597.66130190571,20.808346578387656,Sensor,Botnet,1
448.15525525870635,50.693711516288886,9.24439500854449,TCP,58875,21,5191.6714356246375,6.4384078030979,Camera,None,0
487.1346597257316,28.972860533251016,5.063148244562766,TCP,3397,443,4189.756561162652,11.987794451275752,Smart Lock,None,0
327.0379040319135,41.099696431057,7.713526314927926,TCP,20112,443,4616.235396553313,3.0187006091640693,Camera,None,0
80.48885724098494,768.8277085183057,1.0,ICMP,12108,3389,1852.5745798695075,1.0,Smart Thermostat,Port Scan,1
399.0247816286423,27.25145895969516,6.559242041471799,TCP,45396,21,5315.236628744281,13.597511406031618,Smart Lock,None,0
397.6474618649273,36.47574103061686,3.3369544546672474,TCP,42306,443,5160.092846643551,13.138156753143697,Smart TV,None,0
184.5403031438647,159.86703507854196,19.370061773036486,UDP,12997,443,7172.13126956882,23.413557899041642,Smart TV,Brute Force,1
489.6679217814742,37.908061216900805,5.689290452472105,TCP,42368,21,4897.815408410548,14.886810842871974,Camera,None,0
437.1864029023815,26.535637478149,8.422845597864981,UDP,34113,21,5610.900936414377,11.873645277665087,Camera,None,0
67.03971633565196,913.7891039503598,1.0,UDP,11574,3389,1503.4543265677723,1.0,Smart TV,Port Scan,1
59.6232671634146,654.0016140551403,1.0,TCP,56339,23,2081.437203153591,1.1699396574358634,Sensor,Port Scan,1
234.4522324246202,186.0652149429269,21.211731303275357,TCP,42977,22,7015.547019577054,29.470018965366272,Smart TV,Brute Force,1
74.2747469254908,702.2325998946706,1.0,UDP,14509,3389,2777.0567625704134,1.0,Smart Thermostat,Port Scan,1
216.21535133798864,186.99646219558377,6.375489545842035,TCP,4430,23,6946.079734118822,32.19788043661262,Smart Lock,Brute Force,1
569.7438574393103,21.73656823171092,6.435451217500127,UDP,18983,443,3830.1255164202607,14.143837046676778,Router,None,0
598.251674041693,30.945925329577,6.569377432263373,TCP,58793,80,2191.855953129254,14.63047856804366,Smart TV,None,0
210.54877997070048,123.79218196597225,14.678507652025496,UDP,6377,443,11020.47719192867,15.99819514440792,Smart Thermostat,Brute Force,1
56.30288538839513,600.9389753099356,1.0,TCP,47424,23,1340.3112646965076,1.5258125327249843,Sensor,Port Scan,1
153.5221172651387,209.5621908333457,12.045748876666003,UDP,31145,80,7920.387165382232,9.896732369165338,Router,Brute Force,1
362.3801501399071,20.59778791074283,3.7303736720570866,ICMP,37257,443,4729.715673783709,5.2387050976052745,Sensor,None,0
713.3985088063787,21.335838613405613,5.027796418665022,UDP,30594,80,3350.737080389864,5.543313990306785,Smart Lock,None,0
721.049383882005,288.248918555241,33.97058768173016,TCP,34740,23,50189.89768345387,24.81440529601906,Smart Lock,Malware,1
711.4933825735028,307.0450559204306,30.122574764834933,TCP,11150,3389,69285.4265396683,41.97596787593823,Smart TV,Malware,1
494.8148207724782,38.68176779726669,6.804734834270641,TCP,16226,21,4024.549832403988,9.035972409888263,Smart Lock,None,0
1637.8800842823969,1066.151646337797,1.0,UDP,28046,23,80863.11739663903,3.4146798340248314,Smart TV,DDoS,1
46.65100911993435,510.19027899907394,1.0,UDP,22373,443,1913.6480805088318,1.0,Sensor,Port Scan,1
891.1198077520928,358.9944654140983,40.03474832045891,TCP,45521,80,44425.11278956455,30.23167527970275,Smart Lock,Malware,1
573.3895238024968,36.71012427211001,4.095119320974566,UDP,41422,8080,4777.934220027543,8.829384117500407,Router,None,0
275.3389110955311,16.53470786865859,4.486948885314799,UDP,19935,8080,4078.925212683226,8.698499077274871,Camera,None,0
358.3286792295811,28.84196490028234,7.11710563228363,TCP,50272,80,5024.756733750773,8.745194828908572,Smart Lock,None,0
282.6397623035656,615.6601426239132,17.523611243314704,ICMP,15175,443,25402.193278684295,28.95810993999553,Smart TV,Botnet,1
675.4826316168032,38.09194731853172,5.190878076975472,TCP,39859,22,4687.761131599873,13.638651075169467,Smart TV,None,0
545.131444106479,42.71071870860142,1.0,UDP,30457,22,5152.68287748157,14.714184990852308,Smart Lock,None,0
738.9184255866367,25.773170151476727,3.6679683720792076,ICMP,9024,443,1187.6530064939789,6.991785963554239,Router,None,0
503.8844120872437,31.473223304864707,4.060326983002546,ICMP,16030,8080,4509.820707776118,11.655576314593876,Camera,None,0
502.5438372214839,3.0599738230751186,7.485660767736481,UDP,52803,80,4994.955597566664,7.9673799612793035,Camera,None,0
507.32178264970463,38.89413456524525,4.801576529547898,TCP,7398,21,4572.095723598482,11.12719089283707,Smart TV,None,0
459.6650476848388,11.415120622590202,5.9045082454043865,TCP,42124,80,5134.532448697219,12.297086577676328,Router,None,0
335.5537220600571,373.9079825559508,14.451594574999358,TCP,36510,3389,31119.28833512387,13.375563706634694,Smart TV,Botnet,1
680.8122310542273,20.226393803070483,7.15687215281736,TCP,38177,443,4561.844418238573,8.204323981285963,Camera,None,0
223.141415796514,143.24243422450252,18.770922197485344,ICMP,58623,23,7973.642611123991,11.655323517746918,Camera,Brute Force,1
635.549702507295,10.121241703986538,1.9702111855781324,TCP,65246,80,4044.189919556039,11.180247415541569,Sensor,None,0
374.56846623218314,24.322778567472984,3.7583572286388227,UDP,8646,22,3844.8697104676,14.292757056473057,Smart Thermostat,None,0
1434.3471823930063,667.2449505571578,1.0,UDP,36332,3389,59356.96879156145,2.2983724208003986,Smart Thermostat,DDoS,1
387.5420952184239,39.18232526533449,4.323088507516171,UDP,38156,21,3322.23029927118,11.142804840545711,Camera,None,0
417.8532770984239,23.169081984148253,8.074715103795604,TCP,6596,22,3844.8668688194066,14.059220732626178,Router,None,0
59.1256896449711,607.5690808205943,1.0,UDP,15384,80,1740.6890503691584,1.1763026613888554,Smart Lock,Port Scan,1
570.9201093666729,178.3031312982523,25.79676694428215,UDP,37090,23,53511.43977045809,29.030665532662763,Camera,Malware,1
426.9981679961053,41.79362312693079,4.012835497343865,UDP,6098,22,3776.017836254229,2.736466427832431,Sensor,None,0
1521.0008847621334,655.8864865324507,1.0,TCP,51990,443,88245.73574075801,2.1488081064285356,Camera,DDoS,1
374.3349487907557,36.10841031136689,3.626124756668308,TCP,15379,443,4561.541154619645,10.410322351950096,Smart Lock,None,0
596.0862946003587,32.768197293308205,2.299157163889229,UDP,20992,80,4869.675756694491,13.534554558451553,Smart Thermostat,None,0
59.11974369641262,501.55916127082855,1.0,TCP,46106,443,2315.3794201169503,1.0,Sensor,Port Scan,1
586.5470447359751,44.61799167547305,3.3077957276453382,TCP,15916,443,3772.234454418657,12.316634432057516,Smart Lock,None,0
558.7551372646883,10.509614310820755,4.10640518772226,TCP,29201,443,3858.281904456168,8.902729842857408,Router,None,0
1292.2823658521459,1160.3366816281055,1.4387551997859933,TCP,2991,23,87818.13351497485,1.3800061022368966,Smart Thermostat,DDoS,1
455.5147538632274,20.95192496785578,4.660898568599112,UDP,46800,80,2830.3899975211725,6.094196289509487,Sensor,None,0
686.279103403598,233.4399361301867,21.53153646306332,TCP,60537,23,34023.42607771166,45.72352152134333,Router,Malware,1
861.384238692032,265.0113827622001,24.382997990633378,UDP,41732,80,54941.06823727243,42.99311183664203,Smart TV,Malware,1
542.8570309314647,18.454143855736753,3.2114339562358962,UDP,45183,443,2787.7899762532334,10.397709129686957,Smart Lock,None,0
508.1721156125263,44.80453033930685,5.23036176630558,TCP,59418,8080,4197.731976711158,12.109076377136233,Camera,None,0
491.91888166290164,49.07635970442026,7.442712258626685,TCP,34319,443,4121.037939663574,14.578909599959317,Smart Lock,None,0
1024.800449351941,801.166175757213,1.0,UDP,31047,3389,81956.11677105645,1.971489816680182,Smart Thermostat,DDoS,1
882.0341019861121,260.43741839069554,21.70034476760923,TCP,58353,23,44413.642109473294,35.02810983885386,Camera,Malware,1
783.3463816919042,232.69676476364683,38.25453796708496,UDP,42687,443,62312.52879356013,24.004963153962535,Camera,Malware,1
167.7675905266274,172.4353558471308,14.015551704947757,TCP,29788,22,8568.171957305354,18.395394536521767,Smart Thermostat,Brute Force,1
63.09516806241114,719.7202936317631,1.0,TCP,31150,80,2068.9984396129325,1.0,Smart Lock,Port Scan,1
341.6029620741338,302.4221329520098,18.237667760792757,TCP,23986,443,18700.029592639057,33.47858382090679,Router,Botnet,1
648.2296865972327,30.13355591543673,7.209880977915451,TCP,48504,22,4363.009247714516,12.092464935763001,Sensor,None,0
173.02369257962522,104.93317750262291,13.045635314608633,TCP,49175,3389,9983.55674296828,21.655293830448223,Smart Thermostat,Brute Force,1
385.1128728710729,30.240774064839115,2.2368416529418442,UDP,20007,21,3565.041500863855,9.252895882168591,Smart Thermostat,None,0
48.78514797106375,662.4760101905431,1.0,UDP,19443,22,2105.2490906322378,1.0127827671280107,Smart TV,Port Scan,1
648.4460650210963,29.4941259856657,7.615831247559678,TCP,34341,21,3959.9050878955636,7.819016882777959,Sensor,None,0
392.0671712517095,26.674033392284873,9.306935854341756,TCP,23128,8080,4180.3353406639135,5.944612221810071,Smart Lock,None,0
1260.8508184634572,527.638148300551,1.0,TCP,8762,22,77727.65055528864,2.7673698017812782,Sensor,DDoS,1
438.0187109407001,39.146240539868465,2.263331404897765,TCP,47004,22,4111.350429398111,8.834100456799545,Sensor,None,0
433.0725335005742,25.916113727452736,5.077162245961834,TCP,7905,8080,3323.9826943186313,7.413046121573371,Sensor,None,0
216.5727374524074,190.03574709275873,18.859476728247312,UDP,41968,443,10987.958356215386,13.20862475433156,Smart Lock,Brute Force,1
532.8660725911618,39.97384583706368,6.038141425843625,ICMP,7802,8080,5964.635519883087,12.703236520712968,Smart Thermostat,None,0
478.409586307426,38.48516105388504,8.091792959557296,TCP,25124,22,4757.118368674444,12.606108025695049,Smart Thermostat,None,0
1411.6002444506619,1118.6430928007278,1.0,UDP,31696,23,90820.04078004471,2.654723054351698,Smart TV,DDoS,1
616.5207603151025,14.19660682154465,5.893323030557807,TCP,24865,22,3573.3950169409004,13.494833335564383,Sensor,None,0
450.263232099697,36.33910377733742,5.0059865823999115,TCP,23110,443,3625.1585371023903,12.268744490889418,Sensor,None,0
380.00182630275236,33.567126390359526,6.493693621268589,TCP,49212,443,3695.6898305102077,9.358433197018257,Smart Lock,None,0
206.77828082267158,111.84910337100922,11.07259143698865,UDP,57970,23,11175.51273166572,12.960789845633384,Camera,Brute Force,1
443.4894307226168,30.290395715052917,4.50025548182888,TCP,3660,8080,3918.892843450639,8.54559880149329,Router,None,0
199.98411459482404,151.30731989491835,23.095489995801366,UDP,51144,3389,10060.987548529656,16.694433922686716,Router,Brute Force,1
546.7951933037298,32.75636782329077,4.010846235676785,TCP,28301,21,3934.171211326077,8.308375970342624,Camera,None,0
483.330582475388,38.48406448962838,6.108322970164346,TCP,23538,443,3251.317691471324,10.410097609981637,Smart TV,None,0
430.6527070306813,32.52884814969899,3.992084517178779,TCP,1828,21,3598.0074198707953,10.732313166935057,Smart TV,None,0
1406.314616863852,677.5787554533072,1.0,TCP,63434,23,61878.537235365104,2.3813215945604065,Smart Lock,DDoS,1
875.5281934474478,279.19171540643333,21.96110995322052,UDP,16408,22,53945.708915461604,39.436434131128216,Router,Malware,1
72.50279375278836,554.262661552659,1.0,TCP,23131,443,2003.5499085667846,1.3281836060750534,Camera,Port Scan,1
237.22190975928578,171.64237120677882,13.006745338605691,TCP,6805,3389,6783.837694273205,12.318162112837726,Camera,Brute Force,1
1401.3482500901139,1046.820661626954,1.2149395612931226,UDP,5319,80,76606.75416746728,2.3682079876126725,Sensor,DDoS,1
473.6077045680397,33.41508685536803,4.974122463792824,UDP,17347,8080,4029.4235755849727,13.086342759236528,Smart Thermostat,None,0
191.36009327002623,121.93640562106063,19.84719034694512,TCP,4550,80,7018.872096161071,27.290728158870298,Sensor,Brute Force,1
1541.6916328625505,798.2661549184405,1.163179508255002,UDP,28460,80,76050.0651346336,2.518633365607359,Camera,DDoS,1
412.31450297585354,30.311784486646285,4.964302723415217,TCP,4152,22,4072.8682378284907,10.103222487956582,Smart Lock,None,0
611.7119907393937,370.7723080905196,21.689563132543405,TCP,43959,22,33621.06533238885,24.69374181633216,Smart Thermostat,Malware,1
569.0268375282926,331.32461635410596,20.558080296469896,UDP,21109,3389,40239.87214752641,38.275982799099005,Smart TV,Malware,1
419.3782712286553,26.842105138449945,7.356901700636662,UDP,59155,22,4170.50818601965,9.129802678188245,Smart TV,None,0
359.2397976534388,384.96679786455957,13.860132315404647,TCP,5261,23,28106.879992519673,20.76971192965507,Smart Lock,Botnet,1
532.706314756576,27.309695157393396,5.8769272495533205,TCP,28223,21,2670.7012770782007,10.438711170896523,Camera,None,0
337.3118982920604,405.2480118674075,28.80400287246488,TCP,26897,443,34618.11909973631,31.493554111995813,Smart Thermostat,Botnet,1
407.7043738707374,40.10524020326713,4.160431244966368,TCP,47224,8080,4118.009753129124,4.081887327418494,Smart TV,None,0
180.318524287988,173.72296519693833,20.39402488678515,UDP,26869,3389,5253.923349534221,14.13271513886771,Router,Brute Force,1
1783.4049982441898,898.1433613295727,1.28002564125495,ICMP,46370,443,89412.71359483965,2.6639235911554677,Router,DDoS,1
328.7967894442665,24.17646400538427,4.440817692964946,TCP,49774,80,5439.07508348622,12.198132828308069,Smart Lock,None,0
238.98478840161468,149.27230741370343,22.196585215850416,TCP,38651,22,7872.1412094295965,27.223001244417986,Smart Lock,Brute Force,1
1609.8537769374632,540.7555090550475,1.0,UDP,16704,23,62149.83612139773,1.2333086923804117,Camera,DDoS,1
527.0140072446083,29.466570377532722,6.728087252148461,ICMP,40510,8080,4545.242204428457,6.9895617714877485,Sensor,None,0
574.3478247350652,33.97328308262864,3.4672226397776784,UDP,42719,8080,5191.5508126501445,14.53643067436576,Camera,None,0
516.7953777604364,253.52358082442396,23.611176052919163,TCP,4606,3389,35486.877591789016,43.463838858446486,Smart Thermostat,Malware,1
157.38818430338333,92.1617076612431,19.087204604954845,TCP,62484,3389,7292.115880352605,10.524206889311298,Sensor,Brute Force,1
1367.812504002931,463.08451593687187,1.1172559063655676,UDP,60450,23,98333.08217538695,1.2862983413969284,Smart Thermostat,DDoS,1
1436.7813776510125,878.8368135607344,1.1634032191516335,TCP,48785,3389,84542.51963916446,2.5599980125184003,Smart Lock,DDoS,1
546.7166469325292,32.15698713885952,4.916160577515343,ICMP,5704,21,4059.0933330250173,8.076952252037309,Smart TV,None,0
713.261940830927,36.58797368366193,4.979607768749908,ICMP,64590,443,3971.916924895968,8.019099651934033,Smart Lock,None,0
307.88426353820125,446.7232327404261,17.696209844378828,TCP,53524,80,28553.787344712087,29.96655354415226,Sensor,Botnet,1
339.3941106411387,40.473152860737585,2.2046276737631927,TCP,11935,80,5127.354761642422,10.29281197748632,Smart TV,None,0
677.7746657190768,22.56411771187436,3.3554999654193596,UDP,25752,21,4011.4260555606593,13.986881771310967,Router,None,0
465.90811935670604,49.25012801735852,8.964520600291179,TCP,52594,22,3626.5570336504848,13.318018874508358,Smart TV,None,0
1368.1479091504098,1006.5241834075814,1.0,UDP,33289,3389,70205.92725584144,1.339993907750326,Smart TV,DDoS,1
501.0718247732838,33.830131504516835,3.36630419524909,UDP,12595,8080,5556.016326949977,9.43339345208657,Smart Lock,None,0
425.1054733924472,8.82756687879473,4.893518402721845,TCP,62799,21,4176.787637763153,7.284474829769273,Camera,None,0
76.4248642459514,721.1382064177102,1.0,TCP,63229,23,2131.6167151243703,1.1619589583429824,Sensor,Port Scan,1
987.5189943712764,290.1042937109323,25.102632785532666,UDP,60442,3389,53616.877153388596,49.80938867047155,Router,Malware,1
470.70695377734785,26.836345768385563,3.697407747279711,TCP,65255,80,4323.0832579379,9.051625384094539,Router,None,0
340.83246760177417,29.76766289149634,9.007018820802685,TCP,51771,80,3560.9460898950624,8.81628144439182,Smart Thermostat,None,0
448.4850355342954,28.66170142244966,3.996742887256194,TCP,41587,21,3676.077526071449,10.87513302728232,Smart TV,None,0
444.0300192791079,18.911970250619607,5.458920728916859,TCP,51517,8080,4739.326025674904,6.514799923196961,Camera,None,0
373.7735272521904,28.557156214797452,2.566563163227186,TCP,5802,443,6809.568970096392,8.645846647106815,Router,None,0
60.66417132462685,701.4993988579889,1.0,TCP,24560,80,1743.5618469036608,1.478534157639218,Router,Port Scan,1
305.76477562209476,276.9733238578285,23.868589817437933,ICMP,25221,22,31410.682198827708,26.35702432497828,Sensor,Botnet,1
595.5260740983593,27.84244376652179,9.07754737763577,TCP,22902,80,5082.197330599305,8.435992503393988,Smart TV,None,0
553.5286641778497,25.4501651965922,2.5487884724655037,ICMP,61409,80,5579.091256410435,10.479974840720315,Smart TV,None,0
188.75225995592686,106.67926290360799,17.146741512381926,TCP,5591,3389,5976.877842747315,27.67029887849964,Smart Thermostat,Brute Force,1
541.7250142941149,25.929217636496748,4.43127232391981,UDP,37953,21,3660.7415161159847,13.191554598203076,Smart Thermostat,None,0
370.93132566283816,32.24297307181594,6.201918569399794,TCP,8679,80,4677.484842091394,7.768417218713097,Smart Lock,None,0
569.0655811999874,15.901805710521897,7.365061483505315,TCP,23947,80,3508.3443850345157,8.258045791763246,Camera,None,0
643.5798173823548,38.84187738712787,6.203100004687839,TCP,3755,21,5353.835546793107,11.176186349751227,Sensor,None,0
199.22687613123435,166.3523596344422,15.842919854090253,UDP,16250,23,8843.492065011082,15.982261496711638,Camera,Brute Force,1
1623.787946790809,808.2856430509023,1.0,TCP,14440,443,95939.91637198126,2.446044104766958,Smart Thermostat,DDoS,1
644.8910033973441,26.70790601640992,4.5720937122783765,UDP,55954,21,4588.640151737402,9.736280537892355,Sensor,None,0
363.9474769496326,43.28478810791731,3.6870277863625525,UDP,37098,8080,2983.9834705917783,8.43328456137248,Camera,None,0
1061.5202638037,770.238383822207,1.171795512697122,UDP,6340,3389,64595.38582662582,3.411298960069673,Smart Thermostat,DDoS,1
376.87015988824214,30.392279277617565,5.105702619737897,UDP,14760,443,3407.095985670727,12.05514689095154,Router,None,0
714.2382073069673,33.57319422710627,6.9259211464988955,ICMP,46498,443,4459.705955014988,12.965659727395945,Router,None,0
751.0002907274586,33.362482463523705,1.0,TCP,11566,21,4043.4500243514576,10.737841928188512,Smart Thermostat,None,0
1426.1668489765386,1210.2139362488938,1.3605190093118653,TCP,49045,443,77366.33093608255,1.896217072241028,Camera,DDoS,1
238.8248097175146,178.33236919431113,10.944664572256332,UDP,40316,443,7749.6715153196055,19.933632240188285,Sensor,Brute Force,1
775.2785665547801,193.32978499835747,23.33998101024108,TCP,6605,3389,49097.54414510411,47.04709543878429,Smart Lock,Malware,1
278.70554585989703,32.55082043867758,3.81604238454004,TCP,33084,22,4615.585287861288,5.641727359713558,Smart Thermostat,None,0
276.81975121452456,30.99034821007201,6.861676452701059,UDP,30558,80,3628.283303414305,7.320608135245412,Smart Thermostat,None,0
250.82596923742395,113.25065732225549,15.830934934338874,UDP,56280,443,9955.802020265804,20.045571868932903,Camera,Brute Force,1
626.766270323706,22.447805805829795,1.0,UDP,5527,80,3598.7450606801763,7.747826145204662,Smart Lock,None,0
